User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003060,P0045842,M,0-17,9,B,1,1,18,15.0,16.0,14797
1004549,P0067342,M,36-45,7,A,4+,1,10,7.0,5.0,19995
1002960,P0035342,M,46-50,13,A,3,0,14,15.0,6.0,6212
1002266,P0068042,F,36-45,12,A,4+,1,13,,4.0,1146
1002480,P0049742,M,36-45,20,A,2,0,14,,,8511
1004647,P0085642,M,0-17,16,C,0,0,4,5.0,11.0,10367
1001636,P0097642,M,46-50,6,B,4+,0,4,7.0,13.0,15161
1001758,P0026942,M,26-35,5,A,1,1,4,15.0,18.0,10890
1004453,P0078942,M,0-17,8,B,0,0,11,18.0,,6777
1002071,P0080042,M,55+,19,B,3,1,1,11.0,18.0,2336
1002850,P0061042,M,46-50,19,B,1,0,6,,5.0,14939
1003252,P0035942,F,46-50,7,C,0,0,5,13.0,,5461
1003731,P0068342,M,36-45,13,A,0,0,5,7.0,8.0,7328
1002490,P0055842,F,18-25,19,A,4+,0,12,2.0,,7986
1001632,P0062842,F,18-25,2,B,3,1,15,18.0,,18756
1002817,P0098142,M,26-35,12,B,3,0,6,3.0,13.0,6721
1001016,P0044042,M,36-45,20,C,3,0,12,3.0,16.0,3099
1001349,P0015642,M,18-25,8,C,4+,0,14,17.0,8.0,17210
1004612,P0031742,M,0-17,20,B,4+,0,11,2.0,,12318
1003088,P0071842,F,26-35,8,A,3,0,8,18.0,,17301
1002840,P0091542,M,36-45,10,C,0,0,7,13.0,13.0,11530
1000336,P0078442,M,51-55,5,A,3,1,6,14.0,,2316
1004593,P0083042,F,0-17,11,C,4+,1,13,,9.0,3368
1000896,P0056342,F,18-25,3,A,3,1,6,,6.0,10910
1003547,P0034642,M,18-25,3,B,4+,0,2,3.0,,14613
1000852,P0082942,F,18-25,16,C,3,0,11,,12.0,847
1001688,P0047242,M,18-25,6,B,0,0,8,15.0,,8474
1001932,P0051642,M,46-50,5,C,0,1,4,8.0,3.0,4694
1003747,P0013042,M,51-55,19,B,4+,1,7,,18.0,1278
1002428,P0046742,M,26-35,7,C,4+,0,15,2.0,3.0,12282
1001569,P0065842,M,26-35,6,C,1,1,10,18.0,15.0,18106
1004001,P0074542,M,18-25,7,C,2,1,3,14.0,,6877
1002739,P0020742,M,26-35,8,A,1,0,10,7.0,18.0,16963
1003499,P0068342,M,51-55,0,A,4+,0,3,2.0,18.0,5786
1003914,P0093842,M,0-17,2,C,4+,1,18,12.0,11.0,10143
1001067,P0051742,F,0-17,17,B,3,1,5,10.0,18.0,15674
1004381,P0071942,M,55+,18,B,1,0,1,,,18845
1002445,P0092042,M,26-35,10,C,2,1,6,17.0,15.0,12707
1004108,P0049742,F,18-25,15,A,1,1,7,13.0,16.0,1285
1003374,P0037142,F,36-45,17,A,0,0,2,5.0,,2791
1003970,P0078242,M,51-55,5,A,0,0,17,16.0,6.0,11440
1002547,P0021542,M,18-25,1,A,1,1,3,13.0,18.0,7596
1000754,P0094042,F,46-50,3,B,1,1,2,2.0,14.0,16367
1002083,P0068542,F,36-45,4,C,4+,0,18,17.0,13.0,12101
1002775,P0035542,M,51-55,20,C,3,0,14,18.0,13.0,19223
1002897,P0018042,M,46-50,13,C,0,0,16,17.0,18.0,10091
1004186,P0087942,M,26-35,0,B,2,1,12,5.0,,18999
1000776,P0022742,M,46-50,13,A,3,1,18,12.0,,883
1001626,P0093742,M,26-35,20,A,1,0,8,12.0,9.0,247
1003070,P0033442,M,46-50,12,B,0,1,1,,6.0,9131
1000418,P0065242,M,36-45,15,B,1,1,3,,,16768
1000115,P0028042,F,46-50,3,C,0,0,7,3.0,10.0,3958
1000617,P0025642,M,18-25,5,C,2,1,2,,14.0,13325
1003975,P0055342,M,26-35,8,B,3,1,16,17.0,3.0,4744
1003268,P0067042,F,0-17,0,B,2,1,9,9.0,,8418
1000826,P0095642,M,46-50,16,B,2,1,3,16.0,,18082
1001517,P0086042,M,26-35,3,A,3,0,14,9.0,,14789
1003147,P0080342,F,0-17,5,C,3,1,15,,11.0,12954
1000413,P0012342,M,26-35,15,B,2,0,16,9.0,12.0,18540
1000729,P0057242,F,55+,6,B,1,1,15,17.0,15.0,6454
1003349,P0049942,M,26-35,4,A,3,1,14,5.0,13.0,12488
1002809,P0069142,M,0-17,8,B,2,0,5,,7.0,555
1000676,P0023342,F,0-17,18,C,2,1,7,14.0,8.0,5615
1003466,P0052042,M,36-45,0,A,2,1,3,18.0,11.0,19604
1002505,P0031242,M,51-55,7,B,1,1,2,10.0,3.0,13096
1002968,P0058142,M,55+,19,C,4+,1,16,8.0,11.0,5540
1002787,P0044742,M,46-50,3,C,4+,1,2,12.0,,12464
1001123,P0026542,F,46-50,16,A,3,1,3,9.0,14.0,9418
1004080,P0044742,M,55+,0,C,4+,1,12,12.0,7.0,5227
1001572,P0094842,M,26-35,1,A,0,0,1,10.0,,1758
1002144,P0049742,M,55+,20,C,3,0,15,5.0,3.0,5969
1001688,P0068242,M,18-25,13,B,3,0,1,,6.0,3071
1004133,P0082542,F,18-25,1,A,2,1,1,2.0,17.0,11885
1003852,P0053442,F,51-55,0,C,0,0,15,,,15124
1003441,P0067642,M,26-35,12,A,4+,1,3,18.0,10.0,917
1003767,P0032042,M,36-45,7,C,3,1,14,10.0,9.0,3757
1002327,P0040742,M,0-17,8,A,0,0,10,8.0,3.0,109
1002915,P0089742,M,26-35,19,B,1,1,3,5.0,10.0,4152
1004969,P0079642,M,46-50,20,A,1,0,18,4.0,,4773
1003953,P0081842,M,18-25,1,A,2,0,4,13.0,12.0,10348
1000596,P0056542,M,18-25,16,B,0,0,17,4.0,11.0,9954
1000729,P0019842,F,18-25,5,C,3,0,4,11.0,18.0,10067
1001366,P0034142,M,36-45,2,B,1,1,15,18.0,,11913
1004493,P0025742,M,46-50,19,A,1,0,11,17.0,13.0,8038
1000699,P0070942,M,36-45,16,B,4+,0,3,4.0,5.0,14826
1000396,P0065342,M,0-17,5,B,4+,1,7,,,12503
1004172,P0075042,M,26-35,7,A,0,0,10,7.0,,7868
1004361,P0089442,M,26-35,13,A,4+,1,8,16.0,,2758
1002503,P0032642,F,55+,9,B,0,0,15,8.0,15.0,18505
1001820,P0052242,M,18-25,19,A,3,0,13,14.0,9.0,14553
1000718,P0017142,F,55+,9,C,3,1,3,13.0,14.0,5879
1002783,P0034242,M,18-25,14,C,3,0,15,5.0,13.0,12090
1004947,P0062942,M,0-17,7,C,4+,0,10,15.0,,9173
1003578,P0068842,M,36-45,10,C,4+,1,15,8.0,3.0,8440
1000144,P0014442,M,51-55,15,B,2,0,14,14.0,12.0,2381
1004981,P0057142,M,51-55,2,B,1,0,9,12.0,10.0,12456
1003141,P0047042,M,51-55,14,B,3,1,15,18.0,,10507
1004492,P0095442,M,46-50,12,A,4+,0,14,6.0,3.0,2387
1002939,P0075142,M,0-17,10,B,1,1,15,5.0,10.0,2894
1003637,P0078842,F,26-35,13,B,3,1,14,,,15001
1003223,P0083342,M,26-35,6,A,3,0,10,10.0,6.0,13444
1001168,P0019142,M,36-45,18,A,1,1,12,17.0,,7972
1002617,P0012142,M,55+,14,A,1,0,14,,17.0,8135
1001063,P0027142,M,0-17,5,C,4+,1,15,12.0,,1971
1002157,P0070342,M,46-50,19,B,1,0,12,8.0,,10393
1002983,P0029142,M,0-17,6,B,1,0,2,17.0,17.0,10086
1003295,P0017642,F,0-17,13,B,4+,1,17,,16.0,13205
1004730,P0038042,F,36-45,3,A,3,1,15,6.0,6.0,19829
1001157,P0046342,M,46-50,8,B,1,0,10,15.0,4.0,13158
1000733,P0027842,F,51-55,6,C,2,0,11,17.0,,14797
1004331,P0033742,M,26-35,14,B,0,0,14,2.0,18.0,3286
1004847,P0023442,F,18-25,2,B,1,0,9,13.0,,18790
1000954,P0097642,M,55+,4,A,1,1,3,14.0,3.0,7403
1002540,P0037942,M,51-55,16,C,0,1,1,14.0,,10115
1003325,P0011842,M,46-50,0,B,2,0,6,3.0,4.0,19574
1003302,P0069442,M,26-35,0,A,3,0,6,2.0,,19091
1001543,P0083942,M,51-55,15,C,2,0,5,7.0,7.0,3393
1001192,P0047042,F,36-45,13,C,0,1,4,9.0,9.0,2331
1002994,P0087642,M,55+,10,A,1,0,3,4.0,,18857
1002682,P0021142,M,46-50,13,A,3,0,13,12.0,14.0,7443
1001218,P0086242,M,46-50,7,A,2,1,4,6.0,,11394
1001541,P0077542,F,26-35,18,A,2,0,7,8.0,,5389
1003237,P0096942,F,26-35,1,A,3,0,11,7.0,10.0,3160
1002387,P0077942,M,0-17,9,A,2,1,10,17.0,6.0,18059
1003720,P0032042,F,0-17,4,B,0,0,5,,16.0,13746
1001389,P0040342,F,46-50,14,A,3,0,1,7.0,12.0,1870
1001857,P0080242,M,18-25,0,A,0,1,11,9.0,,5518
1001366,P0042442,F,36-45,1,C,3,0,13,18.0,3.0,18993
1000500,P0053642,M,26-35,18,C,0,1,8,17.0,17.0,6557
1001681,P0053742,M,0-17,16,C,1,1,16,16.0,15.0,14601
1000511,P0026942,M,36-45,14,A,1,1,9,16.0,,6191
1004313,P0047442,M,55+,17,A,2,0,4,7.0,17.0,15072
1001325,P0065642,M,51-55,20,B,3,1,7,,,7794
1001156,P0048042,M,51-55,7,B,3,1,12,18.0,3.0,2848
1001828,P0011342,F,46-50,20,B,0,0,9,6.0,15.0,15496
1003142,P0084242,F,26-35,13,B,2,0,13,15.0,,12481
1003487,P0076842,F,51-55,7,A,2,0,12,5.0,,14430
1001811,P0059942,M,55+,7,C,3,1,9,13.0,8.0,4825
1002924,P0074542,M,26-35,18,A,1,0,12,7.0,,8390
1002215,P0049042,M,0-17,12,A,3,0,16,4.0,,4358
1004187,P0064842,F,51-55,4,A,3,1,13,14.0,,6925
1000714,P0066442,M,18-25,9,A,4+,1,3,,15.0,16525
1003603,P0062942,F,51-55,6,C,0,1,6,4.0,16.0,4247
1004135,P0059142,F,26-35,8,C,0,0,14,,,5832
1003523,P0064942,M,18-25,13,B,4+,1,2,4.0,,1663
1004269,P0079842,M,36-45,5,A,2,0,3,16.0,10.0,8524
1004749,P0048442,M,51-55,9,B,0,1,16,,,2149
1004850,P0029542,M,26-35,0,C,2,0,8,3.0,,2533
1001244,P0085442,M,51-55,10,C,1,1,6,6.0,,18001
1003710,P0039942,F,51-55,7,B,2,1,3,11.0,,11988
1001082,P0091442,M,26-35,5,C,0,0,5,16.0,14.0,16944
1000456,P0064642,F,18-25,16,C,2,1,4,,10.0,8201
1004925,P0082642,F,0-17,3,A,1,1,6,16.0,,16668
1000895,P0083042,M,55+,5,A,4+,1,2,17.0,11.0,11415
1001385,P0092742,M,51-55,14,C,0,1,3,11.0,9.0,10301
1001959,P0070142,F,46-50,9,C,1,1,8,9.0,,510
1003073,P0040742,M,36-45,16,B,3,0,15,12.0,15.0,8088
1001997,P0035142,M,26-35,9,B,4+,1,10,14.0,7.0,7178
1004286,P0010742,M,51-55,4,C,4+,1,15,12.0,11.0,2568
1000505,P0086742,M,55+,18,A,0,1,6,17.0,8.0,2372
1001215,P0097442,M,0-17,6,A,1,1,12,5.0,8.0,18460
1001532,P0030742,F,26-35,18,B,3,0,8,9.0,4.0,7221
1003441,P0023042,M,51-55,9,A,1,0,6,3.0,,17536
1000824,P0083542,M,36-45,18,A,2,0,16,15.0,12.0,12755
1000929,P0080842,F,46-50,10,B,0,0,15,17.0,4.0,9737
1000134,P0075342,M,26-35,2,B,2,0,15,15.0,,7860
1002106,P0086342,M,51-55,10,A,2,0,8,,10.0,6364
1003628,P0070742,F,18-25,5,B,4+,1,14,,7.0,19987
1004781,P0012542,F,0-17,5,C,4+,1,16,7.0,,9820
1001853,P0072242,M,46-50,14,B,2,1,12,6.0,4.0,12107
1004911,P0055342,F,26-35,2,C,1,1,3,2.0,12.0,8412
1004176,P0073442,F,51-55,10,C,0,0,5,12.0,18.0,880
1002934,P0028542,M,46-50,7,C,0,0,13,,,14135
1003285,P0058342,M,18-25,7,B,1,0,15,5.0,5.0,19740
1004299,P0077942,F,26-35,15,B,2,0,8,13.0,,9064
1002812,P0015042,M,46-50,2,B,0,0,14,16.0,,11353
1001251,P0099042,M,26-35,7,C,4+,0,15,9.0,,5690
1003513,P0010442,F,26-35,7,B,3,0,8,16.0,5.0,16750
1001257,P0068842,M,46-50,12,A,4+,1,10,18.0,10.0,6709
1003377,P0025942,M,26-35,0,A,1,0,13,2.0,9.0,17506
1003487,P0030742,M,18-25,9,B,3,0,4,16.0,16.0,9624
1003585,P0035642,M,46-50,4,C,0,1,11,13.0,5.0,7773
1001397,P0030442,M,51-55,4,B,0,0,2,18.0,,6530
1003638,P0086642,M,55+,16,A,3,1,18,4.0,,13262
1003331,P0011042,M,46-50,13,C,0,0,6,18.0,,18758
1002704,P0010742,M,18-25,5,B,3,1,14,4.0,8.0,3914
1000471,P0050842,F,18-25,13,B,2,1,18,13.0,18.0,5440
1001354,P0013142,F,18-25,11,C,1,0,11,7.0,,12222
1002784,P0063942,M,51-55,19,C,4+,1,7,6.0,4.0,16358
1002832,P0081742,M,51-55,0,A,3,1,15,11.0,16.0,11514
1000358,P0048642,F,55+,4,B,3,1,1,17.0,,15293
1003020,P0032742,F,55+,17,A,2,1,10,14.0,12.0,2793
1000668,P0073942,M,26-35,13,A,4+,0,9,,11.0,11012
1004469,P0086642,M,26-35,6,C,2,1,16,4.0,3.0,4184
1001146,P0057442,F,36-45,14,B,2,1,16,16.0,15.0,11878
1004186,P0082342,M,55+,8,A,1,0,17,3.0,17.0,16374
1003720,P0085042,M,55+,14,A,0,0,12,9.0,,10955
1002746,P0030642,M,26-35,15,C,4+,1,7,8.0,5.0,502
1000540,P0041742,F,18-25,8,B,2,1,2,7.0,13.0,510
1002780,P0089442,M,36-45,6,B,0,0,3,12.0,9.0,18453
1004965,P0085642,M,55+,6,A,0,0,6,6.0,8.0,19464
1004137,P0065642,M,18-25,16,C,0,1,8,9.0,9.0,12829
1004836,P0071642,F,0-17,10,B,0,0,4,,12.0,8205
1003776,P0044742,M,55+,5,B,1,1,7,8.0,,16278
1002509,P0089242,M,51-55,13,A,1,1,4,,13.0,18123
1002780,P0033342,M,46-50,14,B,2,0,18,7.0,4.0,2085
1000925,P0080042,M,0-17,20,B,0,1,7,,11.0,16753
1002957,P0014342,M,51-55,7,B,2,0,1,10.0,5.0,9371
1001582,P0083642,M,51-55,3,B,3,0,5,,8.0,14335
1003325,P0024142,M,18-25,0,A,1,0,10,10.0,6.0,5357
1004486,P0074742,M,26-35,5,B,1,0,14,17.0,,1279
1000256,P0027542,M,46-50,0,B,4+,1,1,9.0,,15964
1004805,P0075342,M,26-35,20,C,3,1,12,14.0,18.0,13300
1001839,P0054842,M,26-35,4,A,1,1,2,3.0,9.0,4882
1001945,P0069142,M,55+,18,B,0,1,14,13.0,7.0,8744
1000010,P0018142,M,46-50,4,C,0,1,3,8.0,,7542
1002872,P0023442,M,46-50,4,A,0,0,3,,4.0,1034
1000798,P0081842,M,0-17,16,B,2,1,13,18.0,,16866
1004973,P0095542,F,18-25,11,C,1,1,17,3.0,10.0,6652
1001016,P0027642,M,26-35,6,A,2,0,3,5.0,15.0,19350
1001825,P0048242,M,18-25,14,B,1,0,14,14.0,,725
1004470,P0034242,M,18-25,18,C,4+,0,2,8.0,3.0,12601
1003137,P0066642,M,55+,20,A,2,0,13,6.0,7.0,7689
1002194,P0024042,M,36-45,12,C,1,1,9,9.0,,15040
1000224,P0055642,M,0-17,11,C,4+,0,10,4.0,,3276
1004949,P0053942,M,26-35,18,B,1,1,8,13.0,9.0,11764
1004159,P0015542,M,51-55,12,C,3,0,7,7.0,6.0,9479
1003926,P0062642,M,46-50,5,B,2,0,1,,,1815
1004785,P0079642,M,46-50,0,B,0,0,8,2.0,,1905
1004001,P0092542,M,18-25,5,C,4+,1,8,9.0,,18292
1001634,P0051842,M,0-17,12,C,4+,1,6,12.0,6.0,2687
1002153,P0018742,M,0-17,12,C,0,1,18,6.0,,10456
1000511,P0070842,M,26-35,12,C,4+,0,4,3.0,17.0,2025
1000385,P0075542,M,26-35,19,A,0,1,11,3.0,,7083
1000405,P0010742,M,18-25,3,B,0,0,16,5.0,14.0,3607
1004614,P0057642,M,18-25,4,C,1,1,12,7.0,11.0,17976
1004572,P0031442,M,18-25,12,A,2,0,4,16.0,5.0,19252
1002001,P0078442,M,36-45,8,C,3,1,9,11.0,8.0,15370
1002757,P0083442,M,0-17,16,A,4+,1,1,2.0,17.0,16942
1001669,P0065142,M,18-25,2,B,1,0,6,5.0,10.0,10314
1001461,P0059642,F,55+,19,C,3,0,1,9.0,5.0,18536
1003637,P0079342,F,0-17,17,A,3,1,8,10.0,,12994
1002725,P0060242,M,51-55,14,A,4+,1,13,3.0,16.0,2227
1004810,P0088142,F,46-50,0,B,4+,1,4,4.0,4.0,17404
1004179,P0079842,M,46-50,8,C,1,0,7,7.0,,19759
1002049,P0034442,M,0-17,5,C,4+,0,18,18.0,,1702
1004147,P0057742,F,51-55,17,B,3,1,10,6.0,,13592
1004781,P0040842,F,46-50,0,B,4+,1,15,6.0,,14247
1000717,P0033042,F,46-50,6,B,1,1,13,11.0,11.0,3241
1004545,P0048242,M,46-50,9,A,1,0,18,,5.0,15875
1004977,P0025442,M,26-35,5,A,1,0,12,12.0,,7480
1004584,P0027442,M,51-55,6,B,4+,0,15,3.0,,7451
1001824,P0094742,M,26-35,5,C,2,0,8,5.0,10.0,6171
1002082,P0021442,M,0-17,7,A,1,0,11,,9.0,2015
1003420,P0048942,F,0-17,1,B,2,0,3,,,12581
1001575,P0041042,M,36-45,8,A,0,0,14,17.0,,15185
1000250,P0039942,M,26-35,8,A,1,0,8,12.0,,1830
1000674,P0011742,M,0-17,6,B,2,1,6,10.0,,4092
1004534,P0088342,M,26-35,8,C,2,1,1,7.0,13.0,4862
1002166,P0011142,M,36-45,16,C,3,0,10,12.0,13.0,10814
1000771,P0050342,F,0-17,2,A,2,0,2,15.0,,17594
1003963,P0091242,M,0-17,15,C,3,0,8,13.0,9.0,1388
1004364,P0080342,M,0-17,15,C,2,0,14,6.0,5.0,18464
1001985,P0033142,F,0-17,1,B,2,1,1,,8.0,6791
1001078,P0070442,F,18-25,10,B,0,1,7,9.0,15.0,15214
1000236,P0082942,F,51-55,15,B,2,1,1,,17.0,8560
1000389,P0037742,F,51-55,14,C,4+,1,5,9.0,4.0,8234
1003038,P0045242,M,26-35,0,C,4+,1,18,2.0,10.0,4685
1004859,P0040242,F,26-35,20,B,4+,0,17,16.0,,2638
1001849,P0064042,M,26-35,16,C,0,0,17,,,1712
1004720,P0056942,F,36-45,2,B,2,0,13,7.0,6.0,8408
1002815,P0091242,M,55+,18,A,0,0,4,12.0,15.0,10857
1003375,P0017642,M,18-25,19,A,2,1,16,18.0,6.0,14222
1003279,P0062042,M,55+,6,C,3,1,17,8.0,,8503
1001253,P0012342,M,26-35,10,C,0,1,18,7.0,6.0,4524
1003982,P0011442,M,26-35,17,C,4+,0,2,10.0,5.0,6780
1004674,P0077542,M,0-17,13,C,4+,1,12,13.0,14.0,5960
1002123,P0062442,F,55+,15,A,4+,0,10,13.0,5.0,3468
1004531,P0044642,M,0-17,5,B,2,1,9,11.0,,19151
1002151,P0027142,M,55+,1,A,2,1,4,18.0,,4022
1004860,P0096842,F,55+,10,B,0,1,15,5.0,15.0,13408
1001330,P0042642,M,0-17,10,C,1,0,10,3.0,17.0,10151
1001359,P0081142,M,26-35,9,B,2,1,9,5.0,6.0,155
1002483,P0058442,M,0-17,3,B,1,0,7,16.0,9.0,3989
1004543,P0058842,M,26-35,16,B,1,0,11,4.0,6.0,16527
1002018,P0056142,F,55+,9,B,2,0,2,8.0,8.0,1641
1001332,P0047742,F,36-45,8,A,0,1,16,,12.0,8790
1004345,P0068742,M,36-45,12,C,1,1,6,4.0,,10460
1004262,P0026342,M,46-50,10,C,0,1,8,12.0,,5779
1001359,P0047142,M,18-25,9,B,0,1,18,12.0,14.0,105
1004638,P0067242,M,0-17,4,C,2,0,11,2.0,10.0,12424
1004855,P0052342,M,51-55,2,A,1,1,4,4.0,,4421
1003178,P0085642,M,0-17,3,B,0,0,4,,13.0,9035
1002129,P0057642,M,18-25,2,C,1,0,10,,17.0,6614
1002181,P0048142,M,55+,9,C,0,1,16,,9.0,1357
1004893,P0025442,M,18-25,12,B,2,0,3,10.0,4.0,5054
1000138,P0035642,M,55+,4,A,0,0,12,13.0,7.0,6198
1003473,P0085542,F,46-50,12,B,2,1,17,18.0,,16574
1002833,P0077342,M,18-25,0,B,2,0,5,15.0,9.0,10044
1003580,P0016742,F,26-35,10,C,1,1,3,,6.0,2181
1003032,P0044342,F,0-17,2,C,1,1,16,8.0,,13027
1004165,P0037642,M,18-25,16,B,1,0,4,14.0,14.0,6702
1002594,P0077242,M,26-35,18,B,3,1,9,13.0,3.0,10343
1004301,P0049042,M,18-25,12,C,1,0,4,,,7119
1003819,P0054842,M,51-55,15,B,1,1,10,,12.0,6040
1004139,P0035842,M,26-35,17,A,0,1,17,5.0,,6205
1003824,P0040642,F,36-45,19,B,3,1,16,3.0,,3978
1004043,P0094642,F,26-35,18,A,3,1,7,10.0,18.0,6472
1001907,P0019442,M,46-50,5,B,0,1,15,12.0,10.0,6292
1000761,P0056342,F,55+,6,B,1,0,18,17.0,15.0,10019
1003446,P0034542,M,26-35,14,B,4+,1,6,5.0,5.0,12058
1000900,P0083242,F,18-25,4,C,2,0,15,,7.0,206
1004456,P0073442,M,36-45,15,C,3,1,11,13.0,10.0,19450
1002948,P0028642,M,36-45,5,C,0,0,5,18.0,5.0,11547
1001720,P0087342,M,26-35,2,C,4+,0,16,18.0,5.0,459
1000281,P0088442,F,18-25,11,C,2,0,12,,,9435
1003267,P0047242,M,36-45,3,C,4+,0,4,15.0,9.0,18933
1001888,P0067142,M,51-55,2,B,1,0,2,17.0,11.0,15909
1003267,P0050542,F,26-35,15,A,0,1,16,18.0,7.0,17279
1000667,P0050742,F,26-35,15,C,2,0,8,11.0,13.0,7822
1004189,P0022442,M,55+,18,C,2,0,17,10.0,,4736
1000672,P0043642,M,26-35,14,B,1,0,9,,,17507
1001970,P0044042,M,36-45,8,C,1,1,6,3.0,16.0,15618
1004157,P0066242,M,0-17,19,B,1,1,4,,10.0,11194
1003123,P0027742,M,18-25,1,C,0,1,13,13.0,15.0,11817
1004700,P0075042,M,46-50,5,A,3,1,14,7.0,6.0,18002
1004778,P0093842,M,46-50,13,C,4+,0,12,13.0,,11182
1003901,P0026942,M,18-25,8,C,0,1,3,14.0,11.0,2449
1000524,P0013842,M,0-17,9,B,0,1,15,4.0,,10408
1002394,P0016842,M,55+,17,C,4+,1,15,15.0,,4921
1003118,P0033542,M,55+,14,B,2,0,15,,14.0,10788
1002594,P0065942,M,55+,3,A,4+,1,15,,8.0,19425
1001969,P0048042,M,55+,4,C,1,0,8,13.0,5.0,18070
1001754,P0015642,M,18-25,20,B,2,1,17,8.0,7.0,434
1002297,P0037642,F,26-35,5,A,0,0,14,13.0,17.0,8436
1002262,P0094942,M,51-55,14,A,4+,1,6,2.0,15.0,9989
1002287,P0019842,M,18-25,19,B,0,0,17,,3.0,19487
1004203,P0062642,M,18-25,1,B,0,0,2,17.0,,6046
1002879,P0042442,M,51-55,15,C,4+,0,11,5.0,4.0,2847
1004144,P0056042,M,36-45,4,A,0,1,16,14.0,4.0,18235
1003645,P0027842,F,46-50,3,A,3,0,17,2.0,,10533
1004433,P0094342,M,46-50,0,B,3,1,6,6.0,,14526
1002056,P0067342,M,26-35,7,A,0,1,14,5.0,8.0,15331
1004721,P0021842,M,51-55,20,B,2,0,13,5.0,,4460
1001277,P0056842,F,55+,9,C,2,0,7,13.0,3.0,6582
1002767,P0064842,M,55+,14,B,2,1,13,,9.0,2311
1000303,P0074542,M,26-35,1,C,2,1,6,4.0,,14810
1000639,P0055442,M,36-45,18,B,3,0,2,,14.0,10816
1000056,P0012542,F,26-35,11,C,2,1,5,3.0,,6766
1004822,P0058942,M,51-55,9,A,4+,0,12,3.0,6.0,1155
1000526,P0010742,M,51-55,11,B,2,0,15,14.0,,3006
1004570,P0061542,F,0-17,20,B,4+,1,6,13.0,15.0,8355
1004124,P0063242,F,36-45,19,B,3,1,1,8.0,5.0,12299
1002126,P0024842,M,51-55,8,C,4+,1,11,12.0,4.0,6164
1003288,P0058742,F,51-55,7,B,4+,0,12,17.0,3.0,13133
1000365,P0012442,M,36-45,1,B,0,1,3,17.0,18.0,17219
1004622,P0075442,M,55+,20,A,4+,0,13,2.0,8.0,1502
1004979,P0085642,M,18-25,6,B,0,0,11,3.0,6.0,4318
1001647,P0065442,M,55+,3,B,2,0,7,2.0,18.0,7622
1000919,P0052442,M,18-25,18,B,4+,1,12,2.0,13.0,8153
1002798,P0039242,M,0-17,7,B,4+,1,18,18.0,14.0,12068
1001532,P0028442,F,55+,12,A,1,1,16,3.0,6.0,6360
1003346,P0065342,F,51-55,20,B,2,0,8,16.0,9.0,5509
1001907,P0053042,M,36-45,2,B,4+,1,13,,5.0,4964
1003087,P0070342,M,36-45,4,A,4+,0,17,18.0,11.0,653
1004581,P0041642,M,18-25,19,C,1,1,4,3.0,10.0,8095
1002076,P0049742,M,55+,7,C,0,1,9,,,4166
1000714,P0042342,M,46-50,1,A,2,0,9,,,5568
1001063,P0066442,M,46-50,9,A,1,0,10,16.0,,245
1001977,P0069542,M,51-55,15,C,2,0,11,14.0,12.0,4414
1001297,P0064542,M,18-25,3,B,2,1,1,14.0,,7128
1000126,P0017542,F,51-55,13,C,0,0,17,18.0,9.0,1737
1004633,P0096442,F,26-35,2,B,0,1,7,13.0,6.0,12663
1003597,P0080842,M,36-45,9,A,3,1,11,8.0,18.0,13532
1003284,P0058542,M,55+,12,A,1,1,13,,14.0,10154
1001604,P0089742,M,55+,4,A,1,1,6,2.0,17.0,9448
1000067,P0018742,M,51-55,16,C,2,0,8,15.0,12.0,18765
1000233,P0084642,M,0-17,16,A,3,1,10,13.0,10.0,152
1002157,P0033142,M,55+,10,C,3,0,14,14.0,,6448
1001170,P0010642,M,46-50,18,B,2,1,12,14.0,,7848
1002159,P0090342,M,51-55,17,B,0,0,11,4.0,6.0,3055
1004207,P0064942,M,26-35,16,B,3,1,7,4.0,,7334
1001494,P0015142,M,36-45,10,A,1,1,13,3.0,11.0,18841
1004719,P0075442,M,55+,14,B,0,1,2,,17.0,18766
1004008,P0049542,F,26-35,7,A,4+,0,3,14.0,8.0,5238
1002473,P0032042,F,51-55,11,C,3,1,1,3.0,,12348
1002661,P0052742,M,36-45,16,A,2,0,6,10.0,10.0,678
1002740,P0085142,M,36-45,4,B,1,0,1,9.0,,19434
1001762,P0024242,F,18-25,3,A,3,0,2,4.0,6.0,14618
1003515,P0096042,M,18-25,10,A,2,0,10,18.0,6.0,5470
1001976,P0046242,F,0-17,7,C,1,0,12,17.0,11.0,14458
1002363,P0048142,M,0-17,15,A,3,1,5,11.0,,3943
1000877,P0066042,F,55+,15,B,1,1,9,12.0,,10381
1003813,P0037642,F,26-35,2,A,4+,0,12,10.0,18.0,13309
1003449,P0037042,M,18-25,11,A,1,1,8,13.0,10.0,16473
1001313,P0011342,M,36-45,12,B,2,1,10,16.0,7.0,10360
1001461,P0039742,M,18-25,0,A,3,0,14,,,9694
1002710,P0056342,M,36-45,3,C,2,0,15,13.0,8.0,7917
1002325,P0062642,M,18-25,20,B,4+,0,8,4.0,13.0,1645
1001734,P0033342,M,36-45,5,B,0,0,9,17.0,16.0,5798
1001606,P0067442,M,26-35,4,A,1,1,5,9.0,5.0,11718
1002564,P0080742,M,18-25,4,C,2,1,1,14.0,,10832
1003422,P0012642,F,46-50,20,C,3,0,11,5.0,,3062
